,Date,AAPL,AAPL.1,AAPL.2,AAPL.3,AAPL.4
0,,Open,High,Low,Close,Adj Close
881,2012-11-09 0:00,19.30071449,19.81714249,19.06142807,19.53785706,16.75353622
882,2012-11-11 0:00,,,,,
883,2012-11-12 0:00,19.79107094,19.8035717,19.23749924,19.38678551,16.62398529
884,2012-11-13 0:00,19.24678612,19.65999985,19.15571404,19.38928604,16.62613678
885,2012-11-14 0:00,19.4821434,19.55178642,19.14928627,19.17428589,16.44177628
886,2012-11-15 0:00,19.19750023,19.2678566,18.66500092,18.77214241,16.09693336
887,2012-11-16 0:00,18.75714302,18.9285717,18.0625,18.84571457,16.16002464
888,2012-11-18 0:00,,,,,
889,2012-11-19 0:00,19.3110714,20.2678566,19.28142929,20.20464325,17.32529259
890,2012-11-20 0:00,20.42535782,20.42678642,19.80642891,20.03249931,17.17768478
891,2012-11-21 0:00,20.1517868,20.26321411,19.87857056,20.06071472,17.20188141
892,2012-11-22 0:00,,,,,
893,2012-11-23 0:00,20.25607109,20.4285717,20.09285736,20.4107132,17.50199318
894,2012-11-25 0:00,,,,,
895,2012-11-26 0:00,20.56785774,21.0714283,20.4896431,21.05464363,18.05416107
896,2012-11-27 0:00,21.05535698,21.0864296,20.71785736,20.88500023,17.90869331
897,2012-11-28 0:00,20.61678505,20.92142868,20.43785667,20.81928635,17.85234833
898,2012-11-29 0:00,21.07928658,21.2232132,20.9017868,21.04857063,18.0489502
899,2012-11-30 0:00,20.9567852,21.01428604,20.80999947,20.90285683,17.92400551
900,2012-12-02 0:00,,,,,
901,2012-12-03 0:00,21.20178604,21.23535728,20.9107132,20.93535614,17.95186615
902,2012-12-04 0:00,20.77857018,20.77857018,20.43321419,20.56607056,17.63521576
903,2012-12-05 0:00,20.31821442,20.3303566,19.24178505,19.24250031,16.50026131
904,2012-12-06 0:00,18.89071465,19.76107025,18.52249908,19.54428673,16.75904655
905,2012-12-07 0:00,19.76428604,19.82857132,18.9285717,19.0446434,16.33060455
906,2012-12-09 0:00,,,,,
907,2012-12-10 0:00,18.75,19.23250008,18.62785721,18.92214394,16.22555733
908,2012-12-11 0:00,19.27750015,19.62714386,19.19178581,19.33535767,16.5798912
909,2012-12-12 0:00,19.56321335,19.5714283,19.15250015,19.25,16.50669479
910,2012-12-13 0:00,18.96964264,19.20142937,18.77857018,18.91749954,16.22158051
911,2012-12-14 0:00,18.3839283,18.50464249,18.05642891,18.2067852,15.61214924
912,2012-12-16 0:00,,,,,
913,2012-12-17 0:00,18.17607117,18.5714283,17.90107155,18.52964211,15.88898849
914,2012-12-18 0:00,18.75,19.10357094,18.5803566,19.06785774,16.35051155
915,2012-12-19 0:00,18.98107147,19.06071472,18.7678566,18.79678535,16.11806679
916,2012-12-20 0:00,18.9285717,18.93571472,18.53142929,18.63321495,15.977808
917,2012-12-21 0:00,18.30249977,18.55964279,18.22285652,18.54750061,15.90430832
918,2012-12-23 0:00,,,,,
919,2012-12-24 0:00,18.58392906,18.7232132,18.52535629,18.57749939,15.93002605
920,2012-12-25 0:00,,,,,
921,2012-12-26 0:00,18.5357132,18.5521431,18.25428581,18.3214283,15.71045017
922,2012-12-27 0:00,18.3407135,18.4375,18.02357101,18.39500046,15.77354145
923,2012-12-28 0:00,18.22464371,18.37428665,18.14714241,18.19964218,15.60601997
924,2012-12-30 0:00,,,,,
925,2012-12-31 0:00,18.23321342,19.12142944,18.1785717,19.00607109,16.29752541
926,2013-01-01 0:00,,,,,
927,2013-01-02 0:00,19.77928543,19.8214283,19.34392929,19.60821342,16.81386375
928,2013-01-03 0:00,19.56714249,19.63107109,19.3214283,19.36071396,16.60163689
929,2013-01-04 0:00,19.17749977,19.23678589,18.77964211,18.8214283,16.1391964
930,2013-01-06 0:00,,,,,
931,2013-01-07 0:00,18.6428566,18.90357018,18.39999962,18.71071434,16.04426003
932,2013-01-08 0:00,18.90035629,18.99607086,18.6160717,18.76107025,16.0874424
933,2013-01-09 0:00,18.6607132,18.75035667,18.42821312,18.46785736,15.83601284
934,2013-01-10 0:00,18.87678528,18.88285637,18.41142845,18.69678688,16.03231621
935,2013-01-11 0:00,18.6071434,18.76142883,18.53642845,18.58214378,15.93401337
936,2013-01-13 0:00,,,,,
937,2013-01-14 0:00,17.95285606,18.125,17.80392838,17.9196434,15.36592865
938,2013-01-15 0:00,17.79642868,17.82107162,17.26357079,17.35428619,14.88113308
939,2013-01-16 0:00,17.66571426,18.19428635,17.5892868,18.07464218,15.49883556
940,2013-01-17 0:00,18.22535706,18.2410717,17.92964363,17.95285606,15.3944025
941,2013-01-18 0:00,17.80428505,17.93642807,17.72857094,17.8571434,15.31233597
942,2013-01-20 0:00,,,,,
943,2013-01-21 0:00,,,,,
944,2013-01-22 0:00,18.02000046,18.13857079,17.73678589,18.02750015,15.45841885
945,2013-01-23 0:00,18.17178535,18.39249992,18.02750015,18.35750008,15.7413826
946,2013-01-24 0:00,16.4285717,16.63321495,16.0803566,16.0892868,13.79641438
947,2013-01-25 0:00,16.13178635,16.29392815,15.53571415,15.71000004,13.4711771
948,2013-01-27 0:00,,,,,
949,2013-01-28 0:00,15.63678646,16.1860714,15.56642914,16.06535721,13.7758913
950,2013-01-29 0:00,16.375,16.43571472,16.14714241,16.36678505,14.03436279
951,2013-01-30 0:00,16.3214283,16.52142906,16.2321434,16.31535721,13.99026489
952,2013-01-31 0:00,16.32071495,16.40285683,16.24928665,16.26749992,13.94922924
953,2013-02-01 0:00,16.39678574,16.40999985,16.01250076,16.20071411,13.89196301
954,2013-02-03 0:00,,,,,
955,2013-02-04 0:00,16.21107101,16.28357124,15.78571415,15.79714298,13.54590416
956,2013-02-05 0:00,15.85892868,16.41928673,15.79357147,16.35142899,14.02119446
957,2013-02-06 0:00,16.30249977,16.6607132,16.1635704,16.33392906,14.0061903
958,2013-02-07 0:00,16.5446434,16.7857132,16.21857071,16.72214317,14.42265224
959,2013-02-08 0:00,16.9285717,17.10035706,16.7232132,16.96357155,14.63088036
960,2013-02-10 0:00,,,,,
961,2013-02-11 0:00,17.0178566,17.31928635,16.9017868,17.14035606,14.78335571
962,2013-02-12 0:00,17.12535667,17.22785759,16.70499992,16.71071434,14.41279221
963,2013-02-13 0:00,16.6860714,16.91571426,16.54357147,16.67892838,14.38537788
964,2013-02-14 0:00,16.59000015,16.84428596,16.57214355,16.66392899,14.37243938
965,2013-02-15 0:00,16.74464226,16.79142952,16.42571449,16.43428612,14.17438221
966,2013-02-17 0:00,,,,,
967,2013-02-18 0:00,,,,,
968,2013-02-19 0:00,16.46785736,16.52607155,16.20892906,16.42821312,14.16913795
969,2013-02-20 0:00,16.34607124,16.34607124,16.02857018,16.03035736,13.82599258
970,2013-02-21 0:00,15.92857075,16.04178619,15.81499958,15.93071365,13.74005032
971,2013-02-22 0:00,16.0446434,16.12857056,15.94999981,16.10035706,13.88636875
972,2013-02-24 0:00,,,,,
973,2013-02-25 0:00,16.20892906,16.25428581,15.80607128,15.81428623,13.63963604
974,2013-02-26 0:00,15.85071373,16.1264286,15.63071442,16.03464317,13.82968807
975,2013-02-27 0:00,16.01535606,16.15857124,15.73750019,15.87749958,13.69415379
976,2013-02-28 0:00,15.85892868,15.99535656,15.76428604,15.76428604,13.59650993
977,2013-03-01 0:00,15.6428566,15.64928627,15.3564291,15.37392902,13.25982952
978,2013-03-03 0:00,,,,,
979,2013-03-04 0:00,15.27857113,15.29285717,14.96428585,15.00178623,12.93886185
980,2013-03-05 0:00,15.0528574,15.54249954,15.02678585,15.39785671,13.28046799
981,2013-03-06 0:00,15.51821423,15.5446434,15.15821362,15.20214272,13.11166763
982,2013-03-07 0:00,15.16071415,15.42892933,15.03785706,15.37785721,13.26322174
983,2013-03-08 0:00,15.35000038,15.55107117,15.30749989,15.41857147,13.29833698
984,2013-03-10 0:00,,,,,
985,2013-03-11 0:00,15.34821415,15.67892933,15.18357086,15.63821411,13.48777294
986,2013-03-12 0:00,15.55714321,15.67428589,15.27035713,15.30107117,13.19699097
987,2013-03-13 0:00,15.30178642,15.5178566,15.19142914,15.29821396,13.19452858
988,2013-03-14 0:00,15.45821381,15.52285671,15.37321377,15.44642925,13.3223629
989,2013-03-15 0:00,15.64035702,15.8653574,15.61607075,15.84500027,13.66612434
990,2013-03-17 0:00,,,,,
991,2013-03-18 0:00,15.76607132,16.33785629,15.75714302,16.27571487,14.03761387
992,2013-03-19 0:00,16.4107132,16.46321487,16.0178566,16.23178673,13.99972343
993,2013-03-20 0:00,16.3364296,16.34392929,16.05678558,16.14571381,13.92548466
994,2013-03-21 0:00,16.07928658,16.35642815,16.07500076,16.16892815,13.94550896
995,2013-03-22 0:00,16.23500061,16.50357056,16.18250084,16.49678612,14.22828197
996,2013-03-24 0:00,,,,,
997,2013-03-25 0:00,16.59607124,16.78392982,16.49214363,16.55642891,14.27972317
998,2013-03-26 0:00,16.62285614,16.63714218,16.44750023,16.46928596,14.20456409
999,2013-03-27 0:00,16.3021431,16.31428528,16.09749985,16.14571381,13.92548466
1000,2013-03-28 0:00,16.06500053,16.13642883,15.77214336,15.80928612,13.63531876
1001,2013-03-29 0:00,,,,,
1002,2013-03-31 0:00,,,,,
1003,2013-04-01 0:00,15.78214264,15.84642887,15.27642918,15.31821442,13.21177483
1004,2013-04-02 0:00,15.27142906,15.64785671,15.22857094,15.34964275,13.23888588
1005,2013-04-03 0:00,15.40607071,15.61714268,15.36821365,15.42821407,13.30665016
1006,2013-04-04 0:00,15.49142933,15.53571415,15.1875,15.27571392,13.1751194
1007,2013-04-05 0:00,15.16071415,15.17678642,14.98857117,15.11428642,13.03589344
1008,2013-04-07 0:00,,,,,
1009,2013-04-08 0:00,15.17321396,15.2678566,15.08892918,15.22178555,13.12860775
1010,2013-04-09 0:00,15.22714329,15.30357075,15.09821415,15.2492857,13.15232754
1011,2013-04-10 0:00,15.28928566,15.60928631,15.21464252,15.56035709,13.42062378
1012,2013-04-11 0:00,15.48999977,15.64249992,15.39999962,15.51178646,13.37873363
1013,2013-04-12 0:00,15.50535679,15.50535679,15.32464314,15.35000038,13.23919582
1014,2013-04-14 0:00,,,,,
1015,2013-04-15 0:00,15.25,15.28178596,14.98392868,14.99464321,12.93270302
1016,2013-04-16 0:00,15.05607128,15.23607063,15.02035713,15.22285748,13.12953663
1017,2013-04-17 0:00,15.0096426,15.02142906,14.21821404,14.38571358,12.40750694
1018,2013-04-18 0:00,14.46392918,14.49250031,13.91928577,14.00178623,12.07637691
1019,2013-04-19 0:00,13.85607147,14.27142906,13.75357056,13.94750023,12.02955437
1020,2013-04-21 0:00,,,,,
1021,2013-04-22 0:00,14.02285671,14.36428642,13.97392941,14.23821354,12.28029251
1022,2013-04-23 0:00,14.42821407,14.58500004,14.24321365,14.50464344,12.51008511
1023,2013-04-24 0:00,14.05500031,14.8303566,14.0178566,14.48071384,12.48944378
1024,2013-04-25 0:00,14.6867857,14.78357124,14.53571415,14.58500004,12.57938766
1025,2013-04-26 0:00,14.63607121,14.9560709,14.5803566,14.89999962,12.85107231
1026,2013-04-28 0:00,,,,,
1027,2013-04-29 0:00,15.01607132,15.48642921,15.0,15.36142921,13.249053
1028,2013-04-30 0:00,15.53928566,15.90178585,15.43107128,15.81357098,13.63901806
1029,2013-05-01 0:00,15.8735714,15.89035702,15.51392937,15.6889286,13.53151131
1030,2013-05-02 0:00,15.77785683,16.02107048,15.73678589,15.91142941,13.72341919
1031,2013-05-03 0:00,16.11821365,16.18678665,16.04107094,16.07071495,13.86079979
1032,2013-05-05 0:00,,,,,
1033,2013-05-06 0:00,16.27535629,16.50714302,16.22535706,16.4539299,14.19132042
1034,2013-05-07 0:00,16.60607147,16.6339283,16.20357132,16.38071442,14.12817192
1035,2013-05-08 0:00,16.3942852,16.62035751,16.27892876,16.56571388,14.28773117
1036,2013-05-09 0:00,16.42178535,16.5357132,16.27071381,16.31321335,14.16308594
1037,2013-05-10 0:00,16.35607147,16.4182148,16.08857155,16.17749977,14.04525471
1038,2013-05-12 0:00,,,,,
1039,2013-05-13 0:00,16.12535667,16.35357094,16.125,16.24071312,14.10013771
1040,2013-05-14 0:00,16.20892906,16.25714302,15.79107094,15.85214329,13.762784
1041,2013-05-15 0:00,15.68428612,15.75,15.08428574,15.31607056,13.2973671
1042,2013-05-16 0:00,15.11571407,15.63749981,14.96071434,15.52071381,13.47503757
1043,2013-05-17 0:00,15.68035698,15.71749973,15.39321423,15.47357082,13.43410587
1044,2013-05-19 0:00,,,,,
1045,2013-05-20 0:00,15.42535686,15.92142868,15.36071396,15.81892872,13.73394489
1046,2013-05-21 0:00,15.64821434,15.90999985,15.50714302,15.70214272,13.63255501
1047,2013-05-22 0:00,15.85892868,16.01250076,15.65071392,15.76249981,13.68495846
1048,2013-05-23 0:00,15.56964302,15.93428612,15.5639286,15.79071426,13.70945072
1049,2013-05-24 0:00,15.74464321,15.91642857,15.72714329,15.89821434,13.80278301
1050,2013-05-26 0:00,,,,,
1051,2013-05-27 0:00,,,,,
1052,2013-05-28 0:00,16.06785774,16.11107063,15.74464321,15.76571369,13.68774414
1053,2013-05-29 0:00,15.71428585,15.9821434,15.69285679,15.89107132,13.79658222
1054,2013-05-30 0:00,15.91607094,16.2321434,15.87535667,16.12785721,14.00215816
1055,2013-05-31 0:00,16.1607132,16.32500076,16.0535717,16.06178665,13.94479561
1056,2013-06-02 0:00,,,,,
1057,2013-06-03 0:00,16.09749985,16.15571404,15.8028574,16.09714317,13.97549725
1058,2013-06-04 0:00,16.18642807,16.22964287,15.97821426,16.04678535,13.93176842
1059,2013-06-05 0:00,15.91607094,16.09714317,15.84678555,15.89678574,13.80153847
1060,2013-06-06 0:00,15.90964317,15.96428585,15.50178623,15.65928555,13.59534359
1061,2013-06-07 0:00,15.58928585,15.82999992,15.4560709,15.77892876,13.69922066
1062,2013-06-09 0:00,,,,,
1063,2013-06-10 0:00,15.883214,16.0385704,15.60000038,15.67464256,13.60867977
1064,2013-06-11 0:00,15.56214333,15.81285667,15.47571373,15.62857056,13.56868076
1065,2013-06-12 0:00,15.69642925,15.75892925,15.41071415,15.43535709,13.40092945
1066,2013-06-13 0:00,15.44642925,15.61214256,15.3125,15.56999969,13.51782608
1067,2013-06-14 0:00,15.55000019,15.58178616,15.30357075,15.35892868,13.3345747
1068,2013-06-16 0:00,,,,,
1069,2013-06-17 0:00,15.40857124,15.56071377,15.36999989,15.42857075,13.39503956
1070,2013-06-18 0:00,15.41285706,15.53214264,15.3646431,15.42035675,13.38790798
1071,2013-06-19 0:00,15.40714264,15.41642857,15.1071434,15.1071434,13.11597729
1072,2013-06-20 0:00,14.97500038,15.21357059,14.82750034,14.88714314,12.92497158
1073,2013-06-21 0:00,14.94607067,15.0,14.57499981,14.7678566,12.82141209
1074,2013-06-23 0:00,,,,,
1075,2013-06-24 0:00,14.55000019,14.59500027,14.21607113,14.3764286,12.48157215
1076,2013-06-25 0:00,14.48928642,14.5639286,14.24392891,14.37964344,12.48436451
1077,2013-06-26 0:00,14.42500019,14.45678616,14.13071442,14.21678638,12.34296989
1078,2013-06-27 0:00,14.25892925,14.33535671,14.05500031,14.06357098,12.2099514
1079,2013-06-28 0:00,13.97714329,14.29535675,13.88821411,14.16178608,12.29522038
1080,2013-06-30 0:00,,,,,
1081,2013-07-01 0:00,14.38178635,14.72392941,14.32928562,14.61499977,12.68869781
1082,2013-07-02 0:00,14.64142895,15.05821419,14.62392902,14.94607067,12.97613239
1083,2013-07-03 0:00,15.03071404,15.1064291,14.90892887,15.02857113,13.04776192
1084,2013-07-04 0:00,,,,,
1085,2013-07-05 0:00,15.01392937,15.11750031,14.83392906,14.90785694,12.94295883
1086,2013-07-07 0:00,,,,,
1087,2013-07-08 0:00,15.00392914,15.03571415,14.66607094,14.82321358,12.8694706
1088,2013-07-09 0:00,14.77142906,15.125,14.65642929,15.08392906,13.09582138
1089,2013-07-10 0:00,14.98571396,15.17142868,14.9375,15.02607059,13.04558754
1090,2013-07-11 0:00,15.10535717,15.2946434,15.04178619,15.2603569,13.24899578
1091,2013-07-12 0:00,15.27321434,15.34964275,15.12178612,15.23250008,13.22481537
1092,2013-07-14 0:00,,,,,
1093,2013-07-15 0:00,15.17892933,15.40928555,15.17142868,15.26571369,13.25364494
1094,2013-07-16 0:00,15.23285675,15.38249969,15.14892864,15.36428642,13.33923149
1095,2013-07-17 0:00,15.34642887,15.43642902,15.29357147,15.36821365,13.34263802
1096,2013-07-18 0:00,15.47785664,15.53107071,15.37892914,15.42000008,13.38759995
1097,2013-07-19 0:00,15.46785736,15.4992857,15.15535736,15.17678642,13.17644024
1098,2013-07-21 0:00,,,,,
1099,2013-07-22 0:00,15.33785725,15.34821415,15.19535732,15.22535706,13.21860981
1100,2013-07-23 0:00,15.21428585,15.2485714,14.95392895,14.96392918,12.99163818
1101,2013-07-24 0:00,15.67607117,15.87821388,15.54500008,15.73250008,13.65891075
1102,2013-07-25 0:00,15.73928642,15.76428604,15.56464291,15.66071415,13.59658909
1103,2013-07-26 0:00,15.54642868,15.7514286,15.51214314,15.74964333,13.6737957
1104,2013-07-28 0:00,,,,,
1105,2013-07-29 0:00,15.74285698,16.07107162,15.72142887,15.99250031,13.88464069
1106,2013-07-30 0:00,16.06999969,16.32678604,16.04392815,16.19000053,14.05611229
1107,2013-07-31 0:00,16.24964333,16.33357048,16.05107117,16.16178513,14.03161526
1108,2013-08-01 0:00,16.2767868,16.31428528,16.18785667,16.30999947,14.16029453
1109,2013-08-02 0:00,16.35750008,16.53035736,16.30928612,16.5192852,14.3419981
1110,2013-08-04 0:00,,,,,
1111,2013-08-05 0:00,16.59607124,16.80964279,16.50535774,16.76607132,14.55625343
1112,2013-08-06 0:00,16.71500015,16.85321426,16.50607109,16.6160717,14.42602158
1113,2013-08-07 0:00,16.56428528,16.6785717,16.49178505,16.60642815,14.41765022
1114,2013-08-08 0:00,16.56642914,16.57500076,16.35535622,16.46464348,14.38894081
1115,2013-08-09 0:00,16.37999916,16.44499969,16.20178604,16.23035622,14.1841898
1116,2013-08-11 0:00,,,,,
1117,2013-08-12 0:00,16.31642914,16.73749924,16.30821419,16.69142914,14.58713531
1118,2013-08-13 0:00,16.81928635,17.66642952,16.71607018,17.48464394,15.28034878
1119,2013-08-14 0:00,17.78142929,18.0089283,17.62142944,17.8035717,15.55906487
1120,2013-08-15 0:00,17.72928619,17.94285774,17.46714211,17.78249931,15.5406456
1121,2013-08-16 0:00,17.86249924,17.96214294,17.81642914,17.94035721,15.67861271
1122,2013-08-19 0:00,18.01214218,18.34785652,18.0,18.13357162,15.84746075
1123,2013-08-20 0:00,18.2039299,18.23464394,17.88642883,17.89535713,15.63928318
1124,2013-08-21 0:00,17.98535728,18.11249924,17.89999962,17.94142914,15.67954445
1125,2013-08-22 0:00,18.03499985,18.05678558,17.79285622,17.96285629,15.69826984
1126,2013-08-23 0:00,17.97392845,17.97678566,17.83392906,17.89357185,15.63772488
1127,2013-08-25 0:00,,,,,
1128,2013-08-26 0:00,17.8839283,18.22142982,17.875,17.96321487,15.6985836
1129,2013-08-27 0:00,17.7857132,17.94678688,17.36785698,17.44964218,15.24976063
1130,2013-08-28 0:00,17.3571434,17.70714378,17.3571434,17.53214264,15.32185555
1131,2013-08-29 0:00,17.55892944,17.7321434,17.54035759,17.56071472,15.34682655
1132,2013-08-30 0:00,17.5714283,17.60535622,17.375,17.40071487,15.20699787
1133,2013-09-01 0:00,,,,,
1134,2013-09-02 0:00,,,,,
1135,2013-09-03 0:00,17.61071396,17.87857056,17.40535736,17.44928551,15.24944782
1136,2013-09-04 0:00,17.84142876,17.93714333,17.72428513,17.81035614,15.56499386
1137,2013-09-05 0:00,17.8660717,17.88142967,17.62999916,17.68821335,15.45825291
1138,2013-09-06 0:00,17.80142975,17.83499908,17.49821472,17.79357147,15.55033016
1139,2013-09-08 0:00,,,,,
1140,2013-09-09 0:00,18.0357132,18.13999939,17.98142815,18.07749939,15.79846573
1141,2013-09-10 0:00,18.07857132,18.12321472,17.4821434,17.66571426,15.43858433
1142,2013-09-11 0:00,16.67892838,16.91749954,16.60035706,16.7039299,14.59806061
1143,2013-09-12 0:00,16.7321434,16.97857094,16.64321327,16.88178635,14.75349236
1144,2013-09-13 0:00,16.76214218,16.8510704,16.59642982,16.60357094,14.51035213
1145,2013-09-15 0:00,,,,,
1146,2013-09-16 0:00,16.4642868,16.48607063,15.97214317,16.07571411,14.04904079
1147,2013-09-17 0:00,15.9985714,16.4182148,15.9821434,16.26142883,14.21134281
1148,2013-09-18 0:00,16.54214287,16.65535736,16.45214272,16.59571457,14.50348949
1149,2013-09-19 0:00,16.81071472,16.99392891,16.7589283,16.86785698,14.74131966
1150,2013-09-20 0:00,17.0714283,17.09107018,16.6428566,16.69321442,14.58869457
1151,2013-09-23 0:00,17.71785736,17.74678612,17.23571396,17.52285767,15.31374359
1152,2013-09-24 0:00,17.67428589,17.69535637,17.42214394,17.46785736,15.26567173
1153,2013-09-25 0:00,17.47142982,17.48714256,17.19392967,17.19750023,15.02940655
1154,2013-09-26 0:00,17.3571434,17.44857025,17.28214264,17.36499977,15.17578793
1155,2013-09-27 0:00,17.27785683,17.30964279,17.16857147,17.2410717,15.06748199
1156,2013-09-29 0:00,,,,,
1157,2013-09-30 0:00,17.0446434,17.20214272,16.94321442,17.0267868,14.88021278
1158,2013-10-01 0:00,17.08749962,17.46928596,17.08499908,17.4271431,15.23009396
1159,2013-10-02 0:00,17.34392929,17.56428528,17.2767868,17.48428535,15.28003693
1160,2013-10-03 0:00,17.51821327,17.58392906,17.16928673,17.26464272,15.08808231
1161,2013-10-04 0:00,17.28071404,17.30714226,17.09285736,17.25107193,15.07622337
1162,2013-10-06 0:00,,,,,
1163,2013-10-07 0:00,17.37714386,17.59464264,17.33392906,17.4196434,15.22354412
1164,2013-10-08 0:00,17.49785614,17.52285767,17.16214371,17.17642975,15.01099014
1165,2013-10-09 0:00,17.30857086,17.4210701,17.08142853,17.37821388,15.18733788
1166,2013-10-10 0:00,17.54714394,17.58499908,17.3942852,17.48714256,15.28253269
1167,2013-10-11 0:00,17.39249992,17.63714218,17.32714272,17.60035706,15.38147259
1168,2013-10-13 0:00,,,,,
1169,2013-10-14 0:00,17.49392891,17.77071381,17.47678566,17.7157135,15.48228264
1170,2013-10-15 0:00,17.76821327,17.9285717,17.69714355,17.80999947,15.56468201
1171,2013-10-16 0:00,17.8853569,17.94750023,17.82964325,17.89678574,15.64052486
1172,2013-10-17 0:00,17.85642815,18.02785683,17.84571457,18.0178566,15.74633217
1173,2013-10-18 0:00,18.07107162,18.18785667,18.0610714,18.17464256,15.88335705
1174,2013-10-20 0:00,,,,,
1175,2013-10-21 0:00,18.27750015,18.72500038,18.26857185,18.62000084,16.27257538
1176,2013-10-22 0:00,18.80035782,18.87321472,18.14392853,18.56678581,16.22606087
1177,2013-10-23 0:00,18.5357132,18.7739296,18.5357132,18.7485714,16.38493347
1178,2013-10-24 0:00,18.75,19.01678658,18.65892982,18.99678612,16.60185051
1179,2013-10-25 0:00,18.97571373,19.04392815,18.75392914,18.7842865,16.41614342
1180,2013-10-27 0:00,,,,,
1181,2013-10-28 0:00,18.8942852,18.9642868,18.6860714,18.92428589,16.53849411
1182,2013-10-29 0:00,19.15250015,19.2589283,18.3764286,18.45285606,16.12649345
1183,2013-10-30 0:00,18.55750084,18.84000015,18.46500015,18.74642944,16.38306046
1184,2013-10-31 0:00,18.75,18.83892822,18.61678505,18.66785622,16.31439209
1185,2013-11-01 0:00,18.71500015,18.74285698,18.42285728,18.57250023,16.23105812
1186,2013-11-03 0:00,,,,,
1187,2013-11-04 0:00,18.61071396,18.81500053,18.52892876,18.8125,16.44079781
1188,2013-11-05 0:00,18.73500061,18.88892937,18.6785717,18.76607132,16.40022469
1189,2013-11-06 0:00,18.71964264,18.74500084,18.50714302,18.60428619,16.35375977
1190,2013-11-07 0:00,18.55642891,18.68535614,18.29928589,18.30321312,16.08911324
1191,2013-11-08 0:00,18.37785721,18.61178589,18.30678558,18.59142876,16.34245872
1192,2013-11-10 0:00,,,,,
1193,2013-11-11 0:00,18.57107162,18.63107109,18.37178612,18.53750038,16.29505539
1194,2013-11-12 0:00,18.48821449,18.7114296,18.4642868,18.57178688,16.32518768
1195,2013-11-13 0:00,18.5,18.6517868,18.46285629,18.59392929,16.34465981
1196,2013-11-14 0:00,18.67178535,18.90285683,18.63821411,18.86285782,16.58105659
1197,2013-11-15 0:00,18.80642891,18.89607048,18.73178673,18.74964333,16.48153305
1198,2013-11-17 0:00,,,,,
1199,2013-11-18 0:00,18.74964333,18.82821465,18.50714302,18.52249908,16.28186798
1200,2013-11-19 0:00,18.53678513,18.69214249,18.49892807,18.55535698,16.31075096
1201,2013-11-20 0:00,18.54392815,18.5864296,18.36892891,18.3928566,16.16790962
1202,2013-11-21 0:00,18.48571396,18.6146431,18.34535789,18.61214256,16.36067009
1203,2013-11-22 0:00,18.55428505,18.64857101,18.51892853,18.56428528,16.3185997
1204,2013-11-24 0:00,,,,,
1205,2013-11-25 0:00,18.60785675,18.78107071,18.6071434,18.70499992,16.44228935
1206,2013-11-26 0:00,18.71857071,19.14785767,18.7142868,19.04999924,16.74555969
1207,2013-11-27 0:00,19.15392876,19.5,19.04999924,19.4985714,17.13986778
1208,2013-11-28 0:00,,,,,
1209,2013-11-29 0:00,19.62428665,19.94035721,19.56464386,19.85964394,17.4572525
1210,2013-12-01 0:00,,,,,
1211,2013-12-02 0:00,19.9285717,20.15464211,19.67214394,19.68678665,17.30531693
1212,2013-12-03 0:00,19.93928528,20.22785759,19.91714287,20.22571373,17.77904701
1213,2013-12-04 0:00,20.1964283,20.32821465,20.02928543,20.1785717,17.73760796
1214,2013-12-05 0:00,20.45178604,20.54071426,20.22892952,20.28214264,17.82865524
1215,2013-12-06 0:00,20.2067852,20.2410717,19.98464394,20.00071335,17.5812645
1216,2013-12-08 0:00,,,,,
1217,2013-12-09 0:00,20.03214264,20.34214211,20.03214264,20.22964287,17.78250504
1218,2013-12-10 0:00,20.12785721,20.28142929,20.04285622,20.19821358,17.75487518
1219,2013-12-11 0:00,20.25,20.39178658,19.98892975,20.04857063,17.62333488
1220,2013-12-12 0:00,20.07642937,20.19071388,20.00107193,20.0192852,17.59759331
1221,2013-12-13 0:00,20.10178566,20.10285759,19.7739296,19.80107117,17.40577126
1222,2013-12-15 0:00,,,,,
1223,2013-12-16 0:00,19.82214355,20.09428596,19.82178688,19.9107132,17.50215149
1224,2013-12-17 0:00,19.85035706,19.97999954,19.76357079,19.82107162,17.4233532
1225,2013-12-18 0:00,19.63214302,19.69464302,19.24285698,19.67035675,17.29087067
1226,2013-12-19 0:00,19.625,19.6428566,19.41892815,19.44499969,17.09277725
1227,2013-12-20 0:00,19.47964287,19.70035744,19.45785713,19.60785675,17.2359333
1228,2013-12-22 0:00,,,,,
1229,2013-12-23 0:00,20.2857132,20.38285637,20.09857178,20.36035728,17.89740181
1230,2013-12-24 0:00,20.35321426,20.42428589,20.21535683,20.2739296,17.82143593
1231,2013-12-25 0:00,,,,,
1232,2013-12-26 0:00,20.28928566,20.3392868,20.12071419,20.13928604,17.70306969
1233,2013-12-27 0:00,20.13642883,20.15749931,19.9821434,20.00321388,17.58346748
1234,2013-12-29 0:00,,,,,
1235,2013-12-30 0:00,19.9092865,20.00321388,19.72571373,19.80428505,17.40860367
1236,2013-12-31 0:00,19.79178619,20.04571342,19.7857132,20.03642845,17.61266327
1237,2014-01-01 0:00,,,,,
1238,2014-01-02 0:00,19.84571457,19.89392853,19.71500015,19.75464249,17.3649559
1239,2014-01-03 0:00,19.74500084,19.77499962,19.30107117,19.32071495,16.98352814
1240,2014-01-05 0:00,,,,,
1241,2014-01-06 0:00,19.19464302,19.52857018,19.05714226,19.42607117,17.07613945
